Application mode,Course,Daytime/evening attendance	,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Tuition fees up to date,Gender,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP
1,9500,1,148.0,1,1,9,9,127.0,1,1,20,8,8,7,12.84142857142857,8,8,7,12.84142857142857,10.8,1.4,1.74
43,9500,1,120.0,37,34,90,0,121.5,1,0,22,14,14,12,12.333333333333334,14,14,12,12.333333333333334,7.6,2.6,0.32
1,9147,1,125.0,1,19,4,6,115.2,1,0,21,5,6,0,0.0,5,5,0,0.0,15.5,2.8,-4.06
17,9500,1,130.0,19,1,9,4,128.8,1,0,18,7,8,6,13.39,8,10,7,12.757142857142856,11.1,0.6,2.02
17,9147,1,133.1,38,38,4,7,109.0,1,1,22,5,7,3,12.333333333333334,5,9,3,10.571428571428571,10.8,1.4,1.74
17,9119,1,130.0,19,19,7,9,121.3,1,1,18,5,9,1,12.0,5,10,2,12.0,7.6,2.6,0.32
44,9085,1,140.0,1,19,3,3,140.0,1,0,21,6,7,6,13.0,6,15,4,12.8,12.4,0.5,1.79
7,9991,0,133.1,1,37,4,1,100.0,1,0,26,9,11,9,12.333333333333334,7,7,7,12.571428571428571,12.4,0.5,1.79
7,9991,0,130.0,19,19,3,9,130.0,0,1,32,5,12,4,14.75,5,9,2,15.0,16.2,0.3,-0.92
39,8014,0,100.0,37,37,6,5,107.5,1,0,41,2,2,0,0.0,6,0,0,0.0,12.7,3.7,-1.7
42,9991,0,160.0,1,2,4,3,120.0,1,0,30,7,9,7,14.142857142857142,5,5,5,14.8,7.6,2.6,0.32
1,9670,1,131.0,38,38,9,9,127.9,1,0,19,5,5,5,12.8,5,5,5,14.2,9.4,-0.8,-3.12
1,9085,1,135.0,38,37,9,9,132.6,1,0,19,5,5,5,13.6,5,5,5,14.6,10.8,1.4,1.74
17,9670,1,128.0,37,38,5,8,121.7,1,1,20,5,5,5,12.4,5,5,4,10.75,9.4,-0.8,-3.12
1,8014,0,123.0,34,37,9,90,121.3,1,0,25,6,6,6,12.833333333333334,6,6,6,12.833333333333334,7.6,2.6,0.32
17,9500,1,143.0,38,1,9,7,130.6,1,0,18,7,8,7,13.15,8,9,8,15.06875,13.9,-0.3,0.79
7,9003,1,120.0,1,19,4,1,120.0,1,1,27,18,21,18,11.421052631578949,13,16,13,11.076923076923077,15.5,2.8,-4.06
1,171,1,131.0,19,19,4,4,119.8,1,0,22,0,0,0,0.0,0,0,0,0.0,16.2,0.3,-0.92
39,9670,1,133.1,37,37,5,3,110.0,1,1,26,5,5,0,0.0,5,5,0,0.0,9.4,-0.8,-3.12
1,9500,1,134.0,38,38,7,9,132.8,1,0,19,8,8,7,13.512857142857142,8,8,7,13.512857142857142,10.8,1.4,1.74
17,9147,1,131.0,1,37,3,7,120.2,1,0,19,5,10,5,13.285714285714286,5,8,5,13.0,12.7,3.7,-1.7
17,9147,1,96.0,38,37,6,4,96.0,1,0,19,5,10,3,10.666666666666666,5,9,0,0.0,16.2,0.3,-0.92
43,9670,1,117.0,3,3,4,4,113.2,1,1,21,5,11,2,10.0,5,10,3,10.333333333333334,9.4,-0.8,-3.12
1,9119,1,129.0,12,1,4,10,124.1,1,1,19,5,10,0,0.0,5,10,1,14.0,7.6,2.6,0.32
1,8014,0,133.1,3,1,1,7,100.0,1,0,26,8,11,7,12.75,7,7,7,12.285714285714286,16.2,0.3,-0.92
1,9070,1,145.0,1,19,4,3,133.5,1,0,19,6,6,6,12.166666666666666,6,6,6,11.333333333333334,12.7,3.7,-1.7
42,9147,1,130.0,34,34,99,99,109.8,0,1,23,3,3,0,0.0,2,2,0,0.0,7.6,2.6,0.32
1,9070,1,131.0,37,37,3,3,131.7,1,0,20,6,6,6,12.166666666666666,6,7,5,13.8,12.7,3.7,-1.7
1,9773,1,134.0,1,38,4,5,122.8,1,1,18,6,6,6,12.0,6,6,6,12.5,12.7,3.7,-1.7
7,9003,1,130.0,38,37,5,6,130.0,1,0,32,6,7,0,0.0,6,6,0,0.0,12.4,0.5,1.79
17,9853,1,125.0,1,19,5,5,119.4,1,0,18,7,10,7,12.142857142857142,7,7,7,13.142857142857142,12.4,0.5,1.79
44,9119,1,150.0,19,37,9,9,150.0,1,1,20,5,6,5,16.5,5,7,5,17.714285714285715,12.4,0.5,1.79
1,9254,1,123.0,38,38,4,7,114.3,1,0,19,6,0,0,0.0,6,0,0,0.0,11.1,0.6,2.02
17,9670,1,132.0,38,37,9,9,122.9,0,1,20,6,6,6,11.5,6,9,2,13.0,10.8,1.4,1.74
18,9991,0,133.1,38,38,5,5,145.0,1,0,21,5,6,4,12.25,5,8,4,11.8,10.8,1.4,1.74
1,9147,1,128.0,37,37,9,9,116.5,1,0,18,5,9,3,11.666666666666666,5,15,2,11.0,7.6,2.6,0.32
1,9254,1,132.0,1,38,5,6,122.6,1,0,18,6,7,6,12.285714285714286,6,6,6,12.0,8.9,1.4,3.51
1,9500,1,133.1,1,1,5,8,123.0,1,0,19,8,8,7,13.714285714285714,8,8,7,13.714285714285714,12.7,3.7,-1.7
1,9147,1,120.0,1,19,7,7,111.3,1,1,18,5,10,4,10.8,5,10,4,11.75,15.5,2.8,-4.06
16,9238,1,135.0,37,37,9,9,121.0,1,0,18,6,8,5,13.0,6,7,6,11.833333333333334,10.8,1.4,1.74
18,9119,1,136.0,3,2,2,3,125.2,1,1,19,5,9,5,11.833333333333334,5,9,5,14.714285714285714,12.4,0.5,1.79
39,9500,1,133.1,37,37,191,172,115.2,1,0,48,7,11,4,11.75,7,14,3,11.725,11.1,0.6,2.02
1,171,1,145.0,3,1,4,3,149.9,0,0,19,0,0,0,0.0,0,0,0,0.0,16.2,0.3,-0.92
1,171,1,130.0,1,38,5,9,118.1,0,1,18,0,0,0,0.0,0,0,0,0.0,9.4,-0.8,-3.12
39,171,1,100.0,37,37,9,9,139.0,1,1,36,0,0,0,0.0,0,0,0,0.0,10.8,1.4,1.74
1,171,1,115.0,37,37,9,8,129.0,0,0,23,0,0,0,0.0,0,0,0,0.0,9.4,-0.8,-3.12
44,9003,1,150.0,1,19,4,10,150.0,1,1,21,6,8,6,13.0,6,10,6,12.625,15.5,2.8,-4.06
17,9773,1,133.1,19,1,9,9,105.0,0,0,21,6,6,6,14.0,6,6,6,13.5,8.9,1.4,3.51
17,9085,1,137.0,38,19,0,90,122.3,1,0,19,5,5,5,12.6,5,9,3,13.0,7.6,2.6,0.32
1,9670,1,123.0,12,1,9,9,119.2,1,0,18,6,8,5,13.5,6,6,6,14.5,12.4,0.5,1.79
1,9773,1,133.0,3,1,2,4,130.2,1,1,19,6,9,5,12.6,10,16,8,11.0,8.9,1.4,3.51
1,9500,1,168.0,38,1,9,10,166.0,1,0,18,8,8,8,14.88875,8,8,8,14.88875,9.4,-0.8,-3.12
44,9003,1,140.0,1,38,9,6,140.0,1,1,21,6,13,4,11.75,6,15,4,10.5,15.5,2.8,-4.06
1,9254,1,128.0,19,19,7,8,120.0,1,0,20,6,6,6,14.5,6,7,5,15.0,12.4,0.5,1.79
1,9500,1,133.0,1,19,9,6,121.5,1,0,20,7,8,6,12.396666666666668,8,9,7,12.94285714285714,11.1,0.6,2.02
1,9238,1,134.0,1,1,4,9,124.2,1,0,19,6,6,6,12.833333333333334,6,6,6,12.666666666666666,9.4,-0.8,-3.12
17,9238,1,133.0,37,37,3,9,119.7,1,0,18,6,9,6,11.333333333333334,6,9,6,11.571428571428571,15.5,2.8,-4.06
17,9500,1,148.0,3,19,4,7,131.9,1,0,18,7,8,7,14.15,8,8,8,14.51125,15.5,2.8,-4.06
1,9500,1,145.0,19,1,9,5,145.0,1,0,18,7,7,7,14.071428571428571,8,8,8,15.1625,13.9,-0.3,0.79
43,9991,0,130.0,3,1,2,9,130.0,1,1,33,5,5,0,0.0,5,5,0,0.0,12.7,3.7,-1.7
39,8014,0,133.1,38,38,9,9,113.5,1,0,50,9,11,8,13.25,7,8,7,11.714285714285714,12.7,3.7,-1.7
17,9853,1,132.0,12,12,4,4,123.3,1,0,21,6,13,4,11.5,6,10,3,11.0,10.8,1.4,1.74
39,9670,1,170.0,1,37,3,5,110.0,1,1,25,6,8,6,14.142857142857142,6,6,6,13.5,15.5,2.8,-4.06
17,9853,1,132.0,34,34,0,0,131.3,1,0,21,6,8,5,11.8,6,8,4,10.5,7.6,2.6,0.32
39,9085,1,130.0,4,1,2,9,120.0,0,0,26,6,8,6,15.428571428571429,6,7,5,14.5,11.1,0.6,2.02
1,9238,1,138.0,37,37,9,9,135.9,1,0,19,6,11,5,11.6,6,11,6,11.666666666666666,7.6,2.6,0.32
39,9147,1,140.0,37,37,9,9,142.8,1,0,43,5,5,5,16.4,5,5,5,16.6,7.6,2.6,0.32
43,9500,1,148.0,29,38,90,3,131.0,1,0,22,23,23,20,14.575,23,23,20,14.575,7.6,2.6,0.32
1,9500,1,127.0,1,19,3,3,120.2,1,0,19,7,7,7,12.765714285714289,8,9,8,13.544444444444444,12.4,0.5,1.79
43,9130,1,133.1,1,29,4,90,123.3,1,0,21,5,7,0,0.0,5,5,0,0.0,7.6,2.6,0.32
43,9238,1,130.0,38,19,9,4,118.4,1,0,28,16,16,13,12.076923076923077,13,13,11,12.090909090909092,16.2,0.3,-0.92
42,9147,1,100.0,37,37,9,9,100.0,1,0,54,15,20,13,12.461538461538462,13,13,10,11.1,15.5,2.8,-4.06
1,9991,0,131.0,19,37,9,9,118.4,1,0,20,5,10,0,0.0,5,10,0,0.0,7.6,2.6,0.32
43,9991,0,133.1,37,37,9,9,153.0,0,0,40,5,10,0,0.0,5,5,0,0.0,7.6,2.6,0.32
17,9238,1,160.0,19,37,6,6,144.3,1,1,22,6,0,0,0.0,6,0,0,0.0,13.9,-0.3,0.79
43,9991,0,140.0,37,37,4,1,122.7,1,1,38,5,5,5,14.6,5,6,5,14.333333333333334,13.9,-0.3,0.79
1,9500,1,133.1,19,38,7,9,125.5,1,0,21,7,9,7,13.2,8,9,7,13.2575,15.5,2.8,-4.06
1,171,1,132.0,1,1,4,1,119.4,1,1,20,0,0,0,0.0,0,0,0,0.0,10.8,1.4,1.74
17,9670,1,155.0,1,19,4,8,134.7,1,0,20,6,8,5,13.4,6,10,4,13.0,12.7,3.7,-1.7
1,9147,1,133.0,3,19,2,7,120.4,1,0,22,5,5,5,14.8,5,5,5,15.8,8.9,1.4,3.51
53,9003,1,140.0,3,38,141,151,135.3,1,1,21,12,18,11,12.090909090909092,12,14,11,12.0,8.9,1.4,3.51
43,9991,0,133.1,3,1,2,9,125.4,1,1,39,2,5,0,0.0,4,4,0,0.0,10.8,1.4,1.74
1,9670,1,154.0,1,1,5,7,154.7,1,0,18,5,6,5,11.8,5,5,5,12.6,9.4,-0.8,-3.12
39,9147,1,120.0,37,1,9,1,122.7,0,0,25,5,5,0,0.0,5,9,0,0.0,10.8,1.4,1.74
18,9500,1,130.0,37,38,7,8,119.3,1,0,19,8,8,7,11.4,8,8,7,11.4,10.8,1.4,1.74
17,9070,1,136.0,19,38,4,7,140.9,1,0,19,6,6,6,14.333333333333334,6,6,6,13.5,9.4,-0.8,-3.12
42,9500,1,133.0,1,19,2,9,127.8,1,0,18,7,7,6,14.35,7,7,6,14.35,7.6,2.6,0.32
17,9254,1,125.0,1,1,4,3,120.5,1,1,18,6,6,6,14.0,6,6,6,14.666666666666666,11.1,0.6,2.02
39,8014,0,100.0,37,37,99,99,100.0,1,0,34,6,0,0,0.0,6,0,0,0.0,12.7,3.7,-1.7
17,9238,1,128.0,19,19,5,4,116.5,1,0,18,6,8,5,10.8,6,9,6,10.5,12.4,0.5,1.79
43,171,1,136.0,37,37,9,9,123.8,1,1,19,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32
39,9991,0,110.0,37,37,5,1,120.0,1,0,38,5,11,3,11.333333333333334,5,9,4,12.0,9.4,-0.8,-3.12
17,9119,1,116.0,19,1,9,7,112.2,1,1,19,5,0,0,0.0,5,0,0,0.0,16.2,0.3,-0.92
39,9119,1,110.0,37,37,90,5,150.0,1,1,46,5,6,0,0.0,5,5,0,0.0,7.6,2.6,0.32
39,9147,1,130.0,19,19,5,9,121.5,0,1,26,5,5,2,10.5,5,9,0,0.0,10.8,1.4,1.74
18,9853,1,132.0,37,37,9,5,126.1,1,0,18,7,9,6,12.333333333333334,7,7,6,12.666666666666666,11.1,0.6,2.02
1,9085,1,129.0,1,2,3,1,125.9,1,0,19,5,13,4,12.0,5,8,3,12.0,9.4,-0.8,-3.12
17,9670,1,110.0,1,19,4,10,111.3,1,1,21,6,10,6,12.285714285714286,6,11,4,14.25,15.5,2.8,-4.06
1,9500,1,131.0,37,37,9,9,118.0,1,0,18,8,8,7,13.242857142857144,8,8,7,13.242857142857144,12.7,3.7,-1.7
1,9500,1,136.0,1,1,4,4,123.8,1,0,19,7,10,6,11.614285714285714,8,8,8,14.0375,13.9,-0.3,0.79
17,9254,1,129.0,12,37,9,9,122.0,1,0,18,6,15,2,10.0,6,12,0,0.0,10.8,1.4,1.74
17,9773,1,118.0,1,38,5,7,120.8,1,0,20,6,9,4,13.25,6,11,5,11.8,12.4,0.5,1.79
1,9147,1,135.0,38,19,9,5,126.3,1,1,18,5,11,2,13.5,5,11,3,12.333333333333334,8.9,1.4,3.51
17,9238,1,134.0,3,1,3,4,133.0,1,0,18,6,8,6,11.75,6,10,5,12.0,12.7,3.7,-1.7
39,9003,1,140.0,1,1,9,9,100.0,0,0,29,9,9,3,14.333333333333334,7,8,1,14.0,15.5,2.8,-4.06
17,9147,1,137.0,3,38,1,9,131.4,0,1,19,5,13,4,10.0,5,7,3,11.333333333333334,15.5,2.8,-4.06
39,9500,1,133.1,1,19,4,10,111.8,1,0,27,7,0,0,0.0,8,0,0,0.0,11.1,0.6,2.02
18,9147,1,140.0,37,37,5,9,124.3,1,1,20,5,7,4,10.75,5,12,3,10.571428571428571,10.8,1.4,1.74
17,9147,1,125.0,38,19,7,7,125.7,1,0,20,5,7,5,11.166666666666666,5,9,4,10.75,15.5,2.8,-4.06
1,9085,1,151.0,40,4,2,2,144.5,1,0,18,6,7,6,15.666666666666666,6,6,6,14.833333333333334,8.9,1.4,3.51
43,9147,1,131.0,19,38,9,9,129.7,1,0,19,5,5,5,12.6,5,6,4,12.4,16.2,0.3,-0.92
1,9254,1,102.0,3,1,2,2,101.7,1,1,21,6,6,6,13.5,6,6,6,12.333333333333334,12.4,0.5,1.79
43,9500,1,118.9,38,37,5,9,118.9,1,0,19,7,7,6,13.55,7,7,6,13.55,7.6,2.6,0.32
44,9003,1,160.0,37,38,9,6,160.0,1,0,20,6,8,6,12.625,6,10,6,13.2,16.2,0.3,-0.92
39,9991,0,133.1,37,37,6,6,136.2,1,0,39,5,6,5,11.0,5,9,5,11.666666666666666,10.8,1.4,1.74
1,9773,1,137.0,37,37,0,90,134.2,1,0,18,6,6,6,13.166666666666666,6,8,5,14.2,10.8,1.4,1.74
43,8014,0,133.1,34,34,0,0,100.0,0,0,34,7,13,3,12.0,7,15,1,13.0,9.4,-0.8,-3.12
1,9500,1,146.0,2,19,3,9,130.3,1,1,18,8,8,8,13.74625,8,8,8,13.74625,9.4,-0.8,-3.12
1,9254,1,129.0,38,38,6,6,118.5,1,0,18,6,6,6,10.666666666666666,6,6,6,11.5,7.6,2.6,0.32
1,9238,1,135.0,37,19,5,10,121.0,1,0,18,6,10,5,10.6,6,14,2,10.0,7.6,2.6,0.32
1,9500,1,138.0,37,37,9,8,127.2,1,0,18,7,8,7,13.26,8,8,8,14.28625,15.5,2.8,-4.06
1,9500,1,136.0,1,19,5,7,136.4,1,0,19,7,8,7,12.8375,8,8,8,15.5,13.9,-0.3,0.79
17,9500,1,135.0,19,19,7,7,128.0,1,0,18,7,7,7,14.44142857142857,8,8,8,13.65625,11.1,0.6,2.02
39,9085,1,150.0,38,38,9,9,132.0,1,0,24,5,6,5,12.0,5,5,5,13.0,10.8,1.4,1.74
1,9085,1,121.0,38,37,9,8,114.0,0,0,19,5,12,0,0.0,5,8,0,0.0,9.4,-0.8,-3.12
43,9147,1,130.0,19,37,7,10,138.0,1,0,34,15,17,12,11.916666666666666,13,13,11,13.181818181818182,7.6,2.6,0.32
43,8014,0,116.0,34,34,0,0,116.2,1,1,21,11,11,11,12.454545454545457,11,17,8,12.75,9.4,-0.8,-3.12
1,171,1,137.0,1,38,4,8,141.2,1,1,19,0,0,0,0.0,0,0,0,0.0,11.1,0.6,2.02
43,9500,1,130.0,38,38,9,5,100.0,1,0,20,7,11,6,11.616666666666667,7,7,7,13.0,13.9,-0.3,0.79
1,9500,1,144.0,1,19,9,4,130.8,1,0,19,8,8,7,14.214285714285714,8,8,7,14.214285714285714,12.7,3.7,-1.7
39,9500,1,133.1,1,3,2,2,100.0,1,1,24,7,21,0,0.0,7,7,0,0.0,16.2,0.3,-0.92
7,9500,1,130.0,19,38,4,10,130.0,1,0,23,7,8,6,14.357142857142858,7,8,6,14.357142857142858,7.6,2.6,0.32
39,8014,0,133.1,37,37,9,6,107.0,1,1,41,7,7,7,12.857142857142858,6,6,6,13.166666666666666,12.7,3.7,-1.7
1,9500,1,138.0,38,1,9,4,127.5,1,0,19,7,10,5,12.94,7,7,5,13.76,16.2,0.3,-0.92
1,171,1,169.0,19,37,9,7,176.0,1,0,18,0,0,0,0.0,0,0,0,0.0,12.4,0.5,1.79
39,9130,1,129.0,3,3,2,2,155.3,1,0,27,6,9,5,13.0,11,13,10,12.9,12.4,0.5,1.79
17,9238,1,145.0,38,38,9,7,145.0,1,0,19,6,7,6,12.833333333333334,6,6,6,13.166666666666666,12.4,0.5,1.79
1,9238,1,124.0,37,37,7,9,121.2,1,0,19,6,12,2,13.0,6,9,6,10.833333333333334,7.6,2.6,0.32
44,9070,1,120.0,2,19,3,8,120.0,1,1,21,7,10,6,13.428571428571429,9,9,8,13.125,16.2,0.3,-0.92
17,9147,1,130.0,1,38,5,7,122.0,1,1,20,5,8,2,10.5,5,11,4,12.25,10.8,1.4,1.74
43,9773,1,120.0,34,34,0,0,103.6,1,0,27,8,11,7,13.285714285714286,7,13,5,11.6,9.4,-0.8,-3.12
43,9130,1,130.0,1,1,1,1,130.0,1,1,33,5,12,1,13.0,5,7,3,14.0,9.4,-0.8,-3.12
39,9991,0,133.1,37,37,9,9,113.4,1,0,33,5,14,1,10.0,5,13,2,12.0,12.4,0.5,1.79
39,9003,1,150.0,37,37,9,6,140.0,1,1,60,18,18,18,14.11111111111111,13,13,13,14.23076923076923,15.5,2.8,-4.06
18,9773,1,130.0,19,19,4,4,121.3,1,0,20,6,12,5,12.0,6,8,6,11.571428571428571,15.5,2.8,-4.06
17,9254,1,113.0,38,19,7,7,107.4,1,0,19,6,6,6,12.166666666666666,6,6,6,12.166666666666666,12.4,0.5,1.79
17,9147,1,136.0,1,1,9,3,122.7,1,1,18,5,6,5,12.0,5,7,4,12.5,15.5,2.8,-4.06
1,171,1,141.0,19,19,5,10,135.8,1,1,19,0,0,0,0.0,0,0,0,0.0,15.5,2.8,-4.06
1,9853,1,142.0,19,1,9,1,132.6,1,0,18,6,8,5,12.8,6,14,3,10.0,9.4,-0.8,-3.12
39,9003,1,133.1,37,37,8,7,150.0,1,1,31,6,10,6,15.0,6,11,5,12.5,13.9,-0.3,0.79
53,9147,1,140.0,1,1,6,6,142.2,1,1,21,11,11,11,12.636363636363637,9,11,9,12.6,8.9,1.4,3.51
39,9991,0,150.0,1,19,4,8,123.0,1,1,27,5,8,4,11.5,5,9,3,10.333333333333334,12.7,3.7,-1.7
1,9147,1,137.0,19,37,9,9,124.4,1,0,19,5,6,4,11.25,5,10,3,11.714285714285714,10.8,1.4,1.74
17,9085,1,142.0,3,19,5,5,130.8,1,0,18,5,9,3,13.666666666666666,5,5,5,12.0,12.7,3.7,-1.7
7,9130,1,140.0,34,34,0,0,140.0,1,0,25,5,9,0,0.0,5,9,0,0.0,10.8,1.4,1.74
1,9670,1,144.0,37,38,9,9,126.9,1,0,21,5,5,5,13.2,5,5,4,13.0,9.4,-0.8,-3.12
39,9130,1,150.0,19,19,4,4,130.0,0,1,31,4,12,2,11.0,5,9,3,11.666666666666666,9.4,-0.8,-3.12
1,9500,1,160.0,37,37,7,7,133.0,1,1,18,8,8,7,14.314285714285717,8,8,7,14.314285714285717,12.7,3.7,-1.7
43,9853,1,118.0,19,1,5,4,110.0,1,0,20,6,10,4,12.25,6,8,4,11.5,10.8,1.4,1.74
17,9254,1,115.0,1,19,3,3,109.4,1,0,19,6,8,6,12.666666666666666,6,8,5,13.4,11.1,0.6,2.02
39,9991,0,100.0,19,37,5,5,120.7,1,0,28,5,9,4,11.25,5,7,4,13.0,7.6,2.6,0.32
39,9085,1,130.0,3,2,3,2,160.0,1,0,27,6,7,6,16.142857142857142,6,7,6,14.666666666666666,13.9,-0.3,0.79
1,9238,1,141.0,38,1,5,7,132.6,1,0,18,6,7,6,13.285714285714286,6,6,6,14.333333333333334,12.4,0.5,1.79
1,9853,1,133.1,19,37,9,9,95.0,0,0,22,7,10,6,11.5,7,8,6,13.166666666666666,11.1,0.6,2.02
1,9130,1,137.0,3,38,3,5,129.3,1,0,18,5,6,5,11.8,5,8,5,11.6,9.4,-0.8,-3.12
39,9670,1,148.0,19,19,7,7,130.9,0,1,24,6,12,0,0.0,6,9,0,0.0,10.8,1.4,1.74
43,9556,1,147.0,3,4,3,2,100.0,1,0,18,2,2,0,0.0,4,4,1,16.0,10.8,1.4,1.74
1,9085,1,122.0,19,19,9,9,126.2,1,0,22,5,14,4,14.25,5,9,5,13.2,9.4,-0.8,-3.12
44,9003,1,140.0,19,38,6,7,140.0,1,1,19,6,8,6,12.714285714285714,6,9,6,13.5,12.4,0.5,1.79
1,9670,1,117.0,1,38,5,1,113.5,1,0,20,5,6,4,11.5,5,5,4,10.75,9.4,-0.8,-3.12
18,9773,1,125.0,19,37,9,5,122.2,0,0,18,6,7,5,12.6,6,6,5,11.8,11.1,0.6,2.02
1,9500,1,141.0,19,19,7,9,139.8,1,0,19,8,8,7,14.4,8,8,7,14.4,12.7,3.7,-1.7
1,9147,1,132.0,19,38,9,7,119.1,0,1,19,5,16,1,12.0,5,6,0,0.0,13.9,-0.3,0.79
39,9500,1,133.1,19,37,9,9,120.0,1,0,25,8,8,7,12.042857142857144,8,8,7,12.042857142857144,12.7,3.7,-1.7
1,9500,1,135.0,1,19,9,7,123.5,1,0,19,7,8,7,12.285714285714286,8,10,8,11.7375,12.4,0.5,1.79
1,9853,1,124.0,38,37,5,3,118.1,0,0,18,6,11,3,13.0,6,10,5,11.8,9.4,-0.8,-3.12
1,9500,1,130.0,3,1,2,5,133.8,1,0,19,7,0,0,0.0,8,0,0,0.0,7.6,2.6,0.32
1,9773,1,132.0,37,19,9,9,131.0,1,0,18,6,8,5,13.0,6,7,6,13.0,15.5,2.8,-4.06
39,8014,0,133.1,37,37,9,9,113.5,1,0,39,6,6,6,13.833333333333334,6,6,6,15.5,11.1,0.6,2.02
1,9670,1,121.0,3,19,2,8,122.4,1,1,19,5,7,3,11.666666666666666,5,5,4,12.0,9.4,-0.8,-3.12
17,9500,1,145.0,2,38,3,8,136.3,1,0,18,8,12,7,12.285714285714286,8,12,7,12.285714285714286,12.7,3.7,-1.7
17,9500,1,137.0,1,1,9,9,127.9,1,0,18,7,10,5,13.46,7,8,7,12.2375,11.1,0.6,2.02
1,9238,1,139.0,37,38,9,9,126.1,1,0,19,6,7,5,12.333333333333334,6,7,6,12.833333333333334,12.7,3.7,-1.7
1,9238,1,121.0,38,37,8,8,115.4,1,0,19,6,7,6,11.714285714285714,6,6,6,11.833333333333334,13.9,-0.3,0.79
17,9500,1,131.0,1,1,5,5,126.3,1,1,19,7,9,7,12.492857142857144,8,10,8,11.7125,16.2,0.3,-0.92
5,9119,1,115.0,19,37,4,6,113.3,1,1,23,5,7,0,0.0,5,5,0,0.0,7.6,2.6,0.32
1,9853,1,145.0,38,37,5,5,142.2,1,0,19,6,9,4,12.5,6,9,5,12.5,9.4,-0.8,-3.12
43,9670,1,142.0,38,1,8,10,138.5,1,1,18,6,16,5,13.8,6,7,5,12.4,13.9,-0.3,0.79
1,9070,1,140.0,19,19,5,5,131.3,1,1,22,6,6,6,12.666666666666666,6,6,5,12.4,12.4,0.5,1.79
53,9085,1,160.0,1,19,4,6,155.7,1,0,27,12,17,11,14.727272727272728,9,10,7,14.142857142857142,8.9,1.4,3.51
1,9147,1,131.0,3,19,1,4,118.8,1,0,19,5,6,5,13.4,5,6,5,13.0,16.2,0.3,-0.92
7,9003,1,130.0,1,37,4,9,130.0,1,0,23,17,28,17,13.15,12,22,12,13.214285714285714,15.5,2.8,-4.06
1,9070,1,133.1,1,1,9,9,155.0,1,0,21,6,7,5,13.0,6,6,6,12.666666666666666,16.2,0.3,-0.92
7,9085,1,150.0,19,37,90,90,140.0,1,1,24,5,10,3,14.666666666666666,5,5,0,0.0,7.6,2.6,0.32
44,9085,1,160.0,37,37,192,192,160.0,1,0,27,5,12,3,14.0,5,8,5,12.0,9.4,-0.8,-3.12
39,9003,1,133.1,3,1,2,8,100.0,1,1,35,6,13,3,11.75,6,10,0,0.0,13.9,-0.3,0.79
1,9254,1,144.0,19,19,9,9,142.6,1,0,18,6,7,6,14.166666666666666,6,10,4,14.0,15.5,2.8,-4.06
7,9556,1,130.0,37,37,9,9,130.0,1,0,36,7,9,1,9.8,7,7,0,0.0,12.7,3.7,-1.7
1,9130,1,120.0,19,37,1,9,116.1,1,1,22,5,9,2,10.5,5,5,0,0.0,12.7,3.7,-1.7
16,9500,1,133.1,37,37,9,9,95.0,1,0,20,7,7,6,13.755,8,9,7,13.571428571428571,12.4,0.5,1.79
17,9853,1,141.0,19,19,9,8,142.8,1,0,19,7,7,7,14.428571428571429,7,7,7,14.142857142857142,16.2,0.3,-0.92
17,9853,1,125.0,19,19,4,7,128.5,1,0,18,7,9,6,11.5,7,8,7,12.714285714285714,13.9,-0.3,0.79
17,9254,1,118.0,11,34,5,0,122.2,1,0,22,6,10,4,10.5,6,14,1,11.0,7.6,2.6,0.32
44,9085,1,130.0,1,1,4,3,130.0,1,0,20,6,13,5,11.8,6,19,4,12.0,12.4,0.5,1.79
39,9003,1,133.1,37,38,4,9,110.0,0,0,40,6,12,5,12.8,6,16,3,13.333333333333334,11.1,0.6,2.02
17,9130,1,130.0,19,38,4,7,122.5,1,1,19,5,11,4,12.0,5,9,5,12.6,9.4,-0.8,-3.12
17,9773,1,148.0,3,38,2,6,144.2,1,0,18,6,6,6,15.166666666666666,6,7,6,14.285714285714286,12.4,0.5,1.79
39,33,1,130.0,38,37,9,6,102.5,0,1,37,7,7,0,0.0,7,7,1,10.0,8.9,1.4,3.51
39,8014,0,133.1,37,37,7,7,143.0,1,1,37,9,13,8,12.0,7,8,7,11.571428571428571,12.7,3.7,-1.7
17,9119,1,133.0,3,1,9,3,123.2,1,1,18,5,5,5,13.6,5,6,5,14.6,8.9,1.4,3.51
1,9147,1,132.0,39,39,3,3,127.8,0,1,18,5,0,0,0.0,5,0,0,0.0,11.1,0.6,2.02
1,9500,1,140.0,38,37,5,6,124.3,1,0,19,7,9,7,13.3125,8,8,8,15.6375,13.9,-0.3,0.79
1,9070,1,129.0,1,1,4,9,132.9,1,1,20,6,9,6,11.375,6,6,5,13.8,7.6,2.6,0.32
1,8014,0,96.0,3,1,3,9,100.0,1,0,20,6,10,5,12.0,6,9,4,11.25,9.4,-0.8,-3.12
